,SKOLENHETSKOD,English_avg_score,Math_avg_score,Swedish_avg_score,Swedish_as_a_second_language_avg_score,grand_avg_score,HUVUDMANNATYP,KOMMUNNAMN,SKOLENHETENS NAMN,BESÖKSADRESS,BESÖKSPOSTNR,BESÖKSPOSTORT,WEBB,FKLASS,lon,lat,Google_rating,point,median_kSEK,residual
371,76400478,13.941666666666665,10.2,11.566666666666668,,11.90277777777778,Kommunal,Haninge,Runstensskolan,Eskilsvägen 8,13643,Handen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1483311,59.16699810000001,,POINT (18.1483311 59.16699810000001),297.4,-0.573281655621253
372,76440567,14.141666666666666,9.666666666666666,12.091666666666669,11.5,11.85,Kommunal,Haninge,Kvarnbäcksskolan,Mostensvägen 4,13768,Jordbro,http://haninge.se/forskola-och-skola/grundskola/,J,18.140449,59.1489124,3.3,POINT (18.140449 59.1489124),276.7833333333333,-0.13346096782598238
373,76550010,15.175,11.6,15.0,,13.925,Kommunal,Upplands-Bro,Tjustaskolan,Tjusta Skolväg 11,19793,Bro,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/tjustaskolan.html,J,17.630463,59.59998599999999,4.0,POINT (17.630463 59.59998599999999),336.5,0.5147158291439098
374,76952966,15.208333333333334,12.9,14.758333333333333,,14.28888888888889,Kommunal,Stockholm,Skanskvarnsskolan,Gullmarsvägen 60,12039,Årsta,https://grundskola.stockholm/hitta-grundskola/grundskola/skanskvarnsskolan-f-6/,J,18.0693202,59.3005331,4.3,POINT (18.0693202 59.3005331),365.62916666666666,0.18261525303255688
375,77314942,17.125,15.833333333333334,15.175000000000002,,16.044444444444448,Kommunal,Stockholm,Norra Ängby skola,Vultejusvägen 20,16856,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/norra-angby-skola-f-6/,J,17.9077234,59.3488809,3.7,POINT (17.9077234 59.3488809),454.6909090909092,-0.18980062194272662
376,77370320,18.125,16.0,16.575,,16.900000000000002,Kommunal,Täby,Ytterbyskolan,Ytterby Skolgränd 6,18338,Täby,http://www.taby.se/ytterbyskolan,J,18.0621521,59.43559489999999,4.3,POINT (18.0621521 59.43559489999999),391.53333333333336,2.1747925200717884
377,77624936,14.324999999999998,11.466666666666669,11.991666666666667,,12.594444444444443,Kommunal,Upplands Väsby,Runby skola,Lövstavägen 1,19447,Upplands Väsby,http://www.upplandsvasby.se/runbyskolor,J,17.883068,59.5230596,3.1,POINT (17.883068 59.5230596),319.85714285714283,-0.4181883493062504
378,77656740,9.655555555555557,8.433333333333334,,8.75,8.946296296296296,Enskild,Stockholm,Rosholmen Education Academy AB,Vårbergsvägen 63B,12743,Skärholmen,http://www.anfs.se,J,17.8855093,59.2720846,,POINT (17.8855093 59.2720846),230.42142857142855,-1.9294296765373709
379,78491090,14.258333333333333,10.666666666666666,12.449999999999998,8.075,11.362499999999995,Kommunal,Sigtuna,Tingvallaskolan,Tingvallavägen 44,19533,Märsta,http://www.sigtuna.se/tingvallaskolan,J,17.8279312,59.62659419999999,4.5,POINT (17.8279312 59.62659419999999),286.2777777777777,-0.8478137777597894
380,78508835,17.6,14.233333333333334,16.55,,16.12777777777778,Enskild,Stockholm,Sverigefinska skolan Sthlm,Fridhemsgatan 17-19,11240,Stockholm,http://www.sverigefinskaskolan.eu,J,18.0273403,59.3325218,4.5,POINT (18.0273403 59.3325218),408.8756097560975,0.9882075449604475
381,78703073,12.591666666666669,10.433333333333332,12.316666666666668,,11.780555555555557,Kommunal,Nynäshamn,Sunnerbyskolan 3-6,Carl Bondes väg 12,14871,Sorunda,http://www.nynashamn.se/sunnerbyskolan,N,17.826844,59.0198626,3.2,POINT (17.826844 59.0198626),305.0,-0.877092317860706
382,78918091,16.375000000000004,15.3,14.758333333333333,,15.47777777777778,Kommunal,Täby,Kyrkskolan,Skolvägen 18A,18770,Täby,http://www.taby.se/kyrkskolan,J,18.0555266,59.4909686,3.0,POINT (18.0555266 59.4909686),429.875,-0.16353541763208668
383,79012683,12.625,9.133333333333336,13.25,6.441666666666667,10.3625,Kommunal,Huddinge,Annerstaskolan,Ortopedvägen 4,14153,Huddinge,http://www.huddinge.se/annerstaskolan,J,17.9434609,59.2226727,4.0,POINT (17.9434609 59.2226727),286.24545454545455,-1.8470414717947996
384,79093755,17.691666666666666,13.766666666666666,13.275,,14.911111111111111,Enskild,Järfälla,Internationella Engelska Skolan Järfälla,Hästskovägen 76,17739,Järfälla,http://www.engelska.se,N,17.8414605,59.4274961,4.1,POINT (17.8414605 59.4274961),292.19166666666666,2.559495509960726
385,79466321,14.0,11.533333333333331,12.174999999999995,,12.569444444444445,Kommunal,Södertälje,Hölöskolan,Eriksbergsvägen 9,15371,Hölö,http://www.sodertalje.se/holoskolan,J,17.5446606,59.022988,3.0,POINT (17.5446606 59.022988),336.8,-0.848007691149169
386,79969356,18.916666666666668,13.366666666666667,15.533333333333331,,15.938888888888888,Enskild,Stockholm,Europaskolan,Gotlandsgatan 43,11665,Stockholm,http://www.europaskolan.nu,J,18.0771851,59.30985339999999,3.0,POINT (18.0771851 59.30985339999999),368.6130434782608,1.7613208404771648
387,80274643,14.775,11.15,14.5625,,13.495833333333332,Kommunal,Sigtuna,Skepptuna skola,Skepptuna skola,19593,Märsta,http://www.sigtuna.se/skepptunaskola,J,18.1119264,59.7068768,5.0,POINT (18.1119264 59.7068768),319.6,0.4893445093576556
388,80378022,15.125,11.033333333333331,13.4625,10.016666666666667,12.409375,Enskild,Botkyrka,Botkyrka Friskola F-9,S:t Botvids väg 28,14565,Norsborg,http://www.botfri.se,J,17.8187578,59.23956130000001,5.0,POINT (17.8187578 59.23956130000001),238.72307692307692,1.3352959516732525
389,80509560,18.475,12.1,13.4,,14.658333333333331,Enskild,Upplands Väsby,Engelska skolan Upplands Väsby,Ryttargatan 275,19471,Upplands Väsby,http://www.sprakskolanvasby.se,J,17.9088091,59.5071314,3.2,POINT (17.9088091 59.5071314),307.6125,1.9382644336611463
390,80612612,17.35,14.85,14.3,,15.5,Kommunal,Stockholm,Kristinebergsskolan,Nordenflychtsvägen 20-22,11251,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/kristinebergsskolan-f-6/,J,18.0048469,59.3330299,3.8,POINT (18.0048469 59.3330299),402.3384615384615,0.5166232602092364
391,80746043,13.733333333333334,10.533333333333331,12.658333333333331,,12.308333333333332,Kommunal,Haninge,Ribbybergsskolan,Floraplan 1,13738,Västerhaninge,http://haninge.se/forskola-och-skola/grundskola/,J,18.0981483,59.1143314,3.0,POINT (18.0981483 59.1143314),329.28000000000003,-0.9294418195063923
392,81266343,16.233333333333334,12.933333333333332,14.108333333333334,,14.425,Enskild,Stockholm,Kunskapsskolan Tyresö,Solkraftsvägen 15,13570,Stockholm,https://www.kunskapsskolan.se,N,18.1925725,59.2357945,4.2,POINT (18.1925725 59.2357945),385.0875,-0.14619579313728437
393,81396509,17.683333333333334,16.799999999999997,16.558333333333334,,17.01388888888889,Enskild,Stockholm,Innovitaskolan Banérporten,Karlavägen 121,11526,Stockholm,https://innovitaskolan.se/banerporten/,J,18.1005169,59.3357474,4.2,POINT (18.1005169 59.3357474),386.22173913043474,2.4155924754486904
394,81680693,13.333333333333334,10.233333333333333,12.691666666666668,,12.08611111111111,Kommunal,Haninge,HagaLyckebyskolan,Kaptensvägen 25,13670,Vendelsö,http://haninge.se/forskola-och-skola/grundskola/,J,18.1928034,59.1922315,3.0,POINT (18.1928034 59.1922315),374.825,-2.2398805549634364
395,81857869,17.083333333333332,15.300000000000002,14.816666666666668,,15.733333333333334,Kommunal,Lidingö,Skärsätra skola,Parkvägen 18,18160,Lidingö,https://www.lidingo.se/skarsatraskola,J,18.1761221,59.3451207,3.4,POINT (18.1761221 59.3451207),417.3,0.392477326504606
396,82047013,16.09166666666667,15.566666666666668,14.358333333333334,,15.33888888888889,Kommunal,Nacka,Älta skola,Ältavägen 183-185,13837,Älta,http://www.alta.nacka.se,J,18.1844192,59.26189609999999,4.0,POINT (18.1844192 59.26189609999999),381.7857142857142,0.8465833743211206
397,82075850,14.591666666666669,12.7,12.333333333333334,,13.208333333333334,Kommunal,Stockholm,Skarpatorpsskolan,Pilvingegatan 34,12835,Skarpnäck,https://grundskola.stockholm/hitta-grundskola/grundskola/skarpatorpsskolan-f-9/,J,18.1291003,59.26923389999999,3.3,POINT (18.1291003 59.26923389999999),324.1714285714285,0.09261838002398903
398,82110758,12.991666666666667,9.333333333333334,12.691666666666668,8.950000000000001,10.991666666666667,Kommunal,Stockholm,Hagsätraskolan,Glanshammarsgatan 11-15,12470,Bandhagen,https://grundskola.stockholm/hitta-grundskola/grundskola/hagsatraskolan-f-9/,J,18.0173189,59.2643254,3.6,POINT (18.0173189 59.2643254),312.47058823529414,-1.8444775835467162
399,82137009,10.966666666666669,8.666666666666666,,9.208333333333334,9.613888888888887,Kommunal,Södertälje,Hovsjöskolan,Penselvägen 1,15165,Södertälje,http://www.sodertalje.se/hovsjoskolor,J,17.5989525,59.1756801,3.1,POINT (17.5989525 59.1756801),255.35555555555553,-1.8575935605551877
400,82624830,14.6,11.266666666666666,12.225,,12.697222222222225,Kommunal,Österåker,Solskiftesskolan,Solskiftesvägen 8,18433,Åkersberga,http://www.osteraker.se,N,18.3029691,59.5018156,2.6,POINT (18.3029691 59.5018156),344.22499999999997,-0.8976370406250602
401,82838118,9.275,5.199999999999999,6.85,3.0,6.081249999999999,Enskild,Stockholm,Alla Nationers Fria Skola,Vårbergsvägen 63B,12743,Skärholmen,http://www.anfs.se,J,17.8862471,59.27159519999999,1.6,POINT (17.8862471 59.27159519999999),230.42142857142855,-4.794475972833668
402,82854505,14.408333333333331,11.5,13.041666666666666,,12.983333333333333,Enskild,Stockholm,Martinskolan Söders waldorfskola,Munstycksvägen 18,12357,Farsta,http://www.martinskolan.se,J,18.0796264,59.25172500000001,3.4,POINT (18.0796264 59.25172500000001),284.35999999999996,0.8188414338585961
403,82982309,17.858333333333334,12.266666666666666,12.683333333333332,11.5,13.577083333333333,Enskild,Stockholm,Internationella Engelska Skolan Kista,Isafjordsgatan 39,16440,Kista,http://www.engelska.se,N,17.9460728,59.4054621,2.7,POINT (17.9460728 59.4054621),314.14666666666665,0.700892179475284
404,83020784,15.783333333333331,12.766666666666666,14.808333333333332,,14.452777777777776,Kommunal,Tyresö,Tyresö skola,Tyresövägen 6,13561,Tyresö,http://www.tyreso.se,J,18.292938,59.2410634,3.2,POINT (18.292938 59.2410634),410.41999999999996,-0.7236929044037765
405,83584296,18.475,14.733333333333334,13.583333333333334,,15.59722222222222,Enskild,Stockholm,Internationella Engelska Skolan Älvsjö,Armborstvägen 1,12544,Älvsjö,http://www.engelska.se,N,18.0056533,59.28086779999999,3.0,POINT (18.0056533 59.28086779999999),331.2692307692308,2.3119179493536954
406,83623446,16.51666666666667,15.266666666666666,14.966666666666669,,15.583333333333334,Kommunal,Täby,Rösjöskolan,Forsvägen 1,18742,Täby,http://www.taby.se/rosjoskolan,J,18.0240293,59.4448737,3.2,POINT (18.0240293 59.4448737),460.0666666666667,-0.7793558688554985
407,83735665,10.8625,7.85,,10.3125,9.675,Enskild,Sollentuna,Stockholm International Academy Häggvik,Häggviksvägen 2,19150,Sollentuna,http://www.mubarak.se,J,17.9394638,59.4459701,5.0,POINT (17.9394638 59.4459701),366.7111111111111,-4.457124767942119
408,83810698,12.808333333333332,10.366666666666667,,12.025,11.733333333333333,Kommunal,Stockholm,Elinsborgsskolan,Mellingebacken 22,16367,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/elinsborgsskolan-f-6/,J,17.9036502,59.397499,4.3,POINT (17.9036502 59.397499),207.79166666666666,1.3983051450058515
409,83828066,16.725,15.366666666666664,15.633333333333333,,15.908333333333331,Kommunal,Stockholm,Nya Elementar,Bergslagsvägen 80,16855,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/nya-elementar-f-9/,J,17.9246975,59.34274180000001,3.0,POINT (17.9246975 59.34274180000001),440.9125000000001,0.0032987686221268575
410,84103650,14.175,11.5,12.0,,12.558333333333332,Kommunal,Vallentuna,Kårsta skola,Bergsjövägen 1,18660,Vallentuna,http://www.vallentuna.se/karsta/,J,18.275651,59.6539125,3.7,POINT (18.275651 59.6539125),329.4,-0.6823090054014003
411,84411355,15.058333333333335,11.166666666666666,13.558333333333332,,13.261111111111113,Enskild,Botkyrka,Kunskapsskolan Tumba,Hans Stahles väg 17,14741,Tumba,https://www.kunskapsskolan.se,N,17.8503443,59.20027049999999,3.7,POINT (17.8503443 59.20027049999999),267.9857142857143,1.4878535536434185
412,84584068,14.25,13.3,14.325,,13.958333333333334,Kommunal,Norrtälje,Frötuna skola,Björnövägen 111-115,76197,Norrtälje,http://www.norrtalje.se,J,18.7620741,59.7354098,,POINT (18.7620741 59.7354098),304.05,1.3233840149192257
413,84585645,14.433333333333332,12.866666666666667,11.141666666666666,,12.813888888888888,Enskild,Solna,Hagaskolan ,Frösundaviks allé 15 ,16970,Solna,http://www.waldorfskolan.se,J,18.0302723,59.36882909999999,4.4,POINT (18.0302723 59.36882909999999),382.8285714285715,-1.7033338364331279
414,84704913,14.241666666666667,11.566666666666668,13.15,,12.986111111111112,Kommunal,Tyresö,Krusboda skola,Krusboda Torg 14,13535,Tyresö,http://www.tyreso.se,J,18.2531086,59.22945480000001,2.1,POINT (18.2531086 59.22945480000001),353.83750000000003,-0.8384216885342806
415,84884375,16.458333333333332,15.766666666666666,14.891666666666666,,15.705555555555554,Kommunal,Nacka,Myrsjöskolan,Mensättravägen 42,13231,Saltsjö-Boo,http://www.myrsjo.nacka.se,J,18.268441,59.3332707,4.0,POINT (18.268441 59.3332707),373.4142857142857,1.4132703903300694
416,85321366,16.366666666666667,13.766666666666666,14.05,,14.727777777777776,Kommunal,Nacka,Skuru skola,Skuru Skolväg 2,13147,Nacka,http://www.skolor.nacka.se/skuru,J,18.2084817,59.3126592,2.4,POINT (18.2084817 59.3126592),392.43749999999994,-0.019033151428800466
417,85440729,13.975,10.9,14.1,,12.991666666666667,Kommunal,Sollentuna,Häggvik- Skälbyskolan ,Sollentunavägen 267 C,19124,Sollentuna,http://www.sollentuna.se/sv/skola--forskola/grundskola/skolor/haggviks-skolor/,J,17.9379346,59.4425968,5.0,POINT (17.9379346 59.4425968),394.03000000000003,-1.7931942086882593
418,85558618,14.616666666666664,11.133333333333336,12.458333333333334,13.3,12.877083333333337,Kommunal,Botkyrka,Falkbergsskolan,Östanvägen 12 A,14640,Tullinge,http://www.botkyrka.se/falkbergsskolan,N,17.8982907,59.2054288,2.6,POINT (17.8982907 59.2054288),356.68749999999994,-1.0155451313185146
419,85777315,14.858333333333334,10.533333333333331,14.550000000000002,11.8,12.935416666666669,Enskild,Sollentuna,Mikaelskolan,Ebba Brahes väg 1,19269,Sollentuna,http://www.mikaelskolan.se,J,17.9093671,59.4775131,3.3,POINT (17.9093671 59.4775131),335.4555555555555,-0.4499123676958252
420,85796724,13.916666666666666,8.9,12.949999999999998,,11.922222222222222,Enskild,Upplands-Bro,Källskolan 6-9,Skolvägen 20 E,19634,Kungsängen,http://www.kallskolan.se,N,17.7349766,59.4805779,3.8,POINT (17.7349766 59.4805779),324.7666666666667,-1.2077148833441118
421,86337537,14.341666666666669,9.766666666666666,12.508333333333336,7.999999999999999,11.154166666666669,Kommunal,Stockholm,Maltesholmsskolan,Persikogatan 44-46,16563,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/maltesholmsskolan-f-6/,J,17.8320916,59.3622178,4.0,POINT (17.8320916 59.3622178),279.7866666666667,-0.901053592587175
422,86597125,15.833333333333334,13.833333333333334,13.050000000000002,,14.238888888888887,Kommunal,Stockholm,Hässelby Villastads skola,Riddersviksvägen 132,16572,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/hasselby-villastads-skola-f-9/,J,17.8114668,59.37882459999999,2.9,POINT (17.8114668 59.37882459999999),371.03999999999996,0.0033330445860784153
423,86831724,16.108333333333334,14.1,13.800000000000002,,14.669444444444446,Kommunal,Nacka,Igelboda skola,Vinterbrinksvägen 4,13332,Saltsjöbaden,http://www.igelboda.nacka.se,J,18.2763624,59.286672,4.1,POINT (18.2763624 59.286672),354.65714285714284,0.8253277411411801
424,86917350,11.25,4.3,12.925,,9.491666666666667,Kommunal,Norrtälje,Köpmanholms skola,Lilltorpsvägen 31-35,76018,Yxlan,https://www.norrtalje.se/info/barn-och-skola/grundskola/grundskolor/kopmanholms-skola/,J,18.930196,59.65526509999999,3.7,POINT (18.930196 59.65526509999999),264.9,-2.207863253500797
425,86937935,15.55,14.566666666666668,14.066666666666668,,14.72777777777778,Kommunal,Nacka,Sågtorpsskolan,Boo Kyrkväg 5,13236,Saltsjö-Boo,http://www.sagtorp.nacka.se,J,18.2896976,59.3350774,2.8,POINT (18.2896976 59.3350774),435.53333333333336,-1.0487311969870188
426,86985859,13.916666666666666,10.433333333333334,12.183333333333332,,12.177777777777775,Kommunal,Botkyrka,Malmsjö skola,Ringvägen 1A,14770,Grödinge,http://www.botkyrka.se/malmsjoskola,J,17.79375,59.1660292,3.4,POINT (17.79375 59.1660292),340.03333333333336,-1.3169290888757992
427,87382179,16.55,14.766666666666666,15.783333333333331,,15.7,Enskild,Sigtuna,Väringaskolan,Skolbacken 81,19330,Sigtuna,http://www.varingaskolan.se,J,17.7255361,59.62211180000001,3.3,POINT (17.7255361 59.62211180000001),358.14000000000004,1.7726666394106427
428,87425546,16.358333333333334,14.466666666666669,15.133333333333333,,15.319444444444445,Enskild,Nacka,Kunskapsskolan Nacka,Helgesons väg 10,13137,Nacka,https://www.kunskapsskolan.se,N,18.1430488,59.3095532,4.7,POINT (18.1430488 59.3095532),385.07272727272726,0.7486016192677187
429,87521048,17.341666666666665,15.5,15.133333333333336,,15.991666666666667,Kommunal,Stockholm,Engelbrektsskolan,Valhallavägen 76,11427,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/engelbrektsskolan-f-9/,J,18.070627,59.3454498,3.4,POINT (18.070627 59.3454498),402.46176470588233,1.0053438176889138
430,87665835,16.175,14.0,15.291666666666666,,15.155555555555557,Kommunal,Tyresö,Strandskolan,Lagergrens väg 16,13563,Tyresö,http://www.tyreso.se,J,18.2853201,59.24350399999999,,POINT (18.2853201 59.24350399999999),422.96000000000004,-0.32053605265442364
431,87838841,12.241666666666667,11.033333333333331,10.3875,8.8875,10.6375,Kommunal,Stockholm,Hässelbygårdsskolan,Loviselundsvägen 10-16,16559,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/hasselbygardsskolan-f-9/,J,17.8407053,59.36877239999999,3.1,POINT (17.8407053 59.36877239999999),285.0882352941176,-1.5443917825042526
432,87920455,13.9,12.133333333333333,12.85,,12.96111111111111,Kommunal,Stockholm,Skönstaholmsskolan,Lördagsvägen 20,12360,Farsta,https://grundskola.stockholm/hitta-grundskola/grundskola/skonstaholmsskolan-f-6/,J,18.0957722,59.2582694,3.4,POINT (18.0957722 59.2582694),318.6111111111111,-0.021749977248287422
433,87999453,15.8875,13.6,14.525,,14.670833333333334,Enskild,Stockholm,Thea Privata Grundskola Bromma,Voltavägen 8,16869,Bromma,http://www.theagrundskola.se/,N,17.9694664,59.34574670000001,2.0,POINT (17.9694664 59.34574670000001),359.98333333333335,0.6994568116345352
434,88283203,15.05,13.666666666666666,13.566666666666668,,14.094444444444443,Kommunal,Värmdö,Ösbyskolan,Ösby skolväg 4,13443,Gustavsberg,http://www.varmdo.se,J,18.4164565,59.3182561,4.6,POINT (18.4164565 59.3182561),357.8,0.1752347772242775
435,88712672,14.008333333333336,11.933333333333332,13.75,8.649999999999999,12.085416666666664,Kommunal,Österåker,Söraskolan,Luffarbacken 82,18437,Åkersberga,http://www.osteraker.se,J,18.31014,59.4789324,3.2,POINT (18.31014 59.4789324),342.54,-1.4691825275715402
436,88795871,16.26666666666667,15.5,14.958333333333334,,15.575,Kommunal,Stockholm,Södra Ängby skola,Blackebergsvägen 100,16851,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/sodra-angby-skola-f-9/,J,17.8916673,59.34477649999999,3.2,POINT (17.8916673 59.34477649999999),380.60909090909087,1.1108078016754988
437,89317818,16.5,15.866666666666667,15.016666666666666,,15.794444444444444,Kommunal,Danderyd,Kyrkskolan,Klockar Malms väg 19-21,18234,Danderyd,https://www.danderyd.se/skolor/kyrkskolan/,J,18.0347847,59.4052666,3.5,POINT (18.0347847 59.4052666),422.11249999999995,0.33860233661796535
438,89424201,18.016666666666666,14.7,17.175,,16.630555555555556,Enskild,Täby,Spirande lärande i Täby AB,Eskadervägen 10,18354,Täby,http://www.spiraskolan.se,J,18.09379,59.4304377,,POINT (18.09379 59.4304377),434.3857142857143,0.8814668903422316
439,89510449,16.291666666666668,14.966666666666669,14.758333333333336,,15.338888888888889,Kommunal,Huddinge,Kungsklippeskolan,Segersminnesvägen 8 A,14140,Huddinge,http://www.huddinge.se/kungsklippeskolan,J,18.0008625,59.2521202,4.1,POINT (18.0008625 59.2521202),363.70000000000005,1.278709248497453
440,89605548,13.758333333333333,10.933333333333332,14.15,,12.94722222222222,Kommunal,Stockholm,Trollbodaskolan,Pilörtsgränd 5,16576,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/trollbodaskolan-f-9/,J,17.8093953,59.3841841,2.6,POINT (17.8093953 59.3841841),369.58181818181816,-1.2534929692351788
441,89692072,15.449999999999998,11.966666666666669,14.141666666666666,,13.852777777777776,Enskild,Norrtälje,Freinetskolan Hugin,Lilla Brogatan 10,76130,Norrtälje,http://www.freinetskolanhugin.se,J,18.7049452,59.7584405,4.3,POINT (18.7049452 59.7584405),286.02222222222224,1.6485700440536561
442,89701816,11.433333333333332,13.333333333333334,12.225,10.875,11.966666666666669,Kommunal,Huddinge,Kästaskolan,Hälsovägen 33,14152,Huddinge,http://grundskolor.huddinge.se/kastaskola/,J,17.930814,59.2257706,3.4,POINT (17.930814 59.2257706),295.825,-0.47176095186037514
443,90537318,13.108333333333333,9.766666666666667,12.383333333333333,,11.752777777777778,Kommunal,Haninge,Vikingaskolan,Sleipnervägen 2,13652,Handen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1486213,59.1634874,3.7,POINT (18.1486213 59.1634874),297.62307692307684,-0.7286116806824889
444,90561266,17.433333333333334,15.699999999999998,15.641666666666666,,16.258333333333333,Kommunal,Stockholm,Hedvig Eleonora skola,Linnégatan 54,11454,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/hedvig-eleonora-skola-f-6/,J,18.0852241,59.33611380000001,2.0,POINT (18.0852241 59.33611380000001),388.79062500000003,1.5986579754672565
445,90711097,14.766666666666667,10.699999999999998,,10.533333333333331,12.0,Enskild,Stockholm,Jacobiskolan,Kirunagatan 22-28,16268,Vällingby,http://www.alazharskolan.com,J,17.8659371,59.36470019999999,3.6,POINT (17.8659371 59.36470019999999),282.04705882352937,-0.10922829683172175
446,90719952,13.15,,14.625,,13.8875,Kommunal,Norrtälje,Edsbro skola,Kyrkvägen 10,76298,Edsbro,http://www.norrtalje.se,J,18.4949332,59.8954813,,POINT (18.4949332 59.8954813),277.7,1.8821369176982543
447,90732940,18.841666666666665,14.633333333333336,16.974999999999998,,16.816666666666666,Enskild,Stockholm,Internationella Engelska Skolan Bromma,Riksbyvägen 40-48,16874,Bromma,http://www.engelska.se,N,17.9445141,59.3426059,4.1,POINT (17.9445141 59.3426059),373.15454545454554,2.5305875315169555
448,90850620,16.858333333333334,15.566666666666668,14.85,,15.758333333333336,Enskild,Stockholm,Grundskolan Metapontum,Stora Mans väg 11 C,12559,Älvsjö,http://www.metapontum.se,J,17.9764182,59.2803393,3.5,POINT (17.9764182 59.2803393),389.05,1.0924606726212787
449,90886859,14.908333333333331,13.366666666666667,12.9,,13.725,Kommunal,Huddinge,Utsäljeskolan,Gamla Stockholmsvägen 85,14132,Segeltorp,http://www.huddinge.se/utsaljeskolan,J,17.953455,59.25055689999999,3.1,POINT (17.953455 59.25055689999999),415.24000000000007,-1.5666359822977451
450,91067048,17.200000000000003,16.85,14.675,,16.24166666666667,Enskild,Nacka,Ebba Braheskolan,Kvarnholmsvägen 89,13131,Nacka,http://www.ebbabraheskolan.se,J,18.1409493,59.3158678,,POINT (18.1409493 59.3158678),380.0333333333333,1.791231168343474
451,91352227,14.283333333333331,12.866666666666667,13.708333333333334,,13.619444444444444,Enskild,Stockholm,Studemaskolan,Kallforsvägen 40,12432,Bandhagen,http://www.studema.se,J,18.0464269,59.2719153,4.5,POINT (18.0464269 59.2719153),336.670588235294,0.20508437207094055
452,91816093,16.075,14.266666666666666,14.4,,14.91388888888889,Kommunal,Stockholm,Sturebyskolan,Bastuhagsvägen 20,12242,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/sturebyskolan-f-9/,J,18.0452063,59.27672020000001,3.6,POINT (18.0452063 59.27672020000001),351.74,1.1394721093666735
453,92007673,14.983333333333334,11.766666666666666,12.666666666666666,,13.138888888888888,Kommunal,Stockholm,Västertorpsskolan,Störtloppsvägen 2,12946,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/vastertorpsskolan-f-6/,J,17.9696914,59.29158049999999,3.4,POINT (17.9696914 59.29158049999999),354.31499999999994,-0.6970529212970593
454,92284588,15.408333333333331,12.933333333333332,13.425000000000002,,13.922222222222222,Kommunal,Upplands-Bro,Ekhammarskolan,Skolvägen 20,19634,Kungsängen,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/ekhammarskolan.html,N,17.7363492,59.48110750000001,2.2,POINT (17.7363492 59.48110750000001),324.7666666666667,0.7922851166558882
455,92347699,15.341666666666669,12.966666666666669,13.95,10.65,13.227083333333336,Kommunal,Stockholm,Bromstensskolan,Carl Barks väg 10,16343,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/bromstensskolan-f-6/,J,17.9193446,59.37586599999999,3.3,POINT (17.9193446 59.37586599999999),312.8545454545455,0.38176511042558303
456,92406445,13.408333333333331,9.5,11.675,8.816666666666666,10.849999999999998,Kommunal,Salem,Säbyskolan,Säbyhallsvägen 50,14430,Rönninge,https://www.salem.se/barn--utbildning/grundskola/grundskolor/sabyskolan/,J,17.7650058,59.20338580000001,3.3,POINT (17.7650058 59.20338580000001),333.15714285714284,-2.4804125637808454
457,92791803,14.275,10.833333333333334,,11.525,12.21111111111111,Kommunal,Sundbyberg,Örskolan,Örsvängen 14,17450,Sundbyberg,http://www.sundbyberg.se/orskolan,J,17.9741604,59.3772886,2.5,POINT (17.9741604 59.3772886),372.875,-2.0682887841695425
458,93320132,14.908333333333331,13.0,14.225,,14.044444444444444,Kommunal,Sigtuna,S:ta Gertruds skola,Porfyrvägen 2,19341,Sigtuna,http://www.sigtuna.se/stagertrudsskola,J,17.7515862,59.6238268,3.9,POINT (17.7515862 59.6238268),373.8999999999999,-0.2594459970227412
459,93412255,14.658333333333331,12.633333333333333,13.983333333333334,,13.758333333333333,Kommunal,Stockholm,Gubbängsskolan,Gubbängsvägen 63-69,12245,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/gubbangsskolan-f-9/,J,18.0914975,59.2631076,3.5,POINT (18.0914975 59.2631076),327.59333333333336,0.5608580711290116
460,93844270,14.85,12.45,13.562499999999998,,13.620833333333332,Kommunal,Nykvarn,Turingeskolan,Hökmossvägen 24,15531,Nykvarn,http://www.nykvarn.se,J,17.4175145,59.17348469999999,5.0,POINT (17.4175145 59.17348469999999),365.625,-0.4853407474572027
