SKOLENHETSKOD,English_avg_score,Math_avg_score,Swedish_avg_score,Swedish_as_a_second_language_avg_score,grand_avg_score,HUVUDMANNATYP,KOMMUNNAMN,SKOLENHETENS NAMN,BESÖKSADRESS,BESÖKSPOSTNR,BESÖKSPOSTORT,WEBB,FKLASS,lon,lat,Google_rating
64081877,16.59166666666667,15.333333333333334,14.533333333333331,,15.486111111111112,Kommunal,Huddinge,Snättringeskolan,Häradsvägen 33,14143,Huddinge,http://www.huddinge.se/snattringeskolan,J,17.9841683,59.2546872,3.9
64285853,16.691666666666666,13.766666666666666,15.275,,15.244444444444445,Kommunal,Nacka,Saltsjö-Duvnäs skola,Duvnäsvägen 38,13150,Saltsjö-Duvnäs,http://www.duvnas.nacka.se,J,18.2005373,59.3056252,3.5
64736967,16.991666666666664,15.466666666666667,14.591666666666667,,15.683333333333332,Enskild,Stockholm,Västbergaskolan,Klensmedsvägen 2,12638,Hägersten,http://www.vastbergaskolan.se,J,17.998777,59.2948493,3.6
64836806,15.933333333333332,12.133333333333333,15.175000000000002,,14.41388888888889,Kommunal,Södertälje,Vallaskolan,Sandviksvägen 60,15161,Enhörna,http://www.sodertalje.se/vallaskolan,J,17.4816968,59.2555312,5.0
64949601,10.6,9.133333333333335,,7.625,9.119444444444445,Kommunal,Huddinge,Vårbyskolan,Vårby Allé 26-30,14145,Vårby,http://www.huddinge.se/varbyskolan,J,17.8828632,59.2644853,2.5
65487837,18.166666666666668,13.633333333333335,15.391666666666666,,15.730555555555556,Enskild,Stockholm,Futuraskolan International Stockholm,Erik Dahlbergsgatan 58-62,11557,Stockholm,http://www.futuraskolan.se,J,18.093383,59.34859540000001,3.5
65717061,14.141666666666666,11.799999999999999,13.291666666666666,,13.077777777777776,Kommunal,Nynäshamn,Gröndalsskolan F-9,Idunvägen 23,14931,Nynäshamn,http://www.nynashamn.se/grondalsskolan,J,17.9370879,58.9015293,
65839656,16.400000000000002,14.633333333333333,13.825000000000001,,14.952777777777778,Enskild,Täby,Byängsskolan,Marknadsvägen 299,18379,Täby,http://www.byangsskolan.se,J,18.0793159,59.449683,4.0
65927702,13.524999999999999,11.7,12.962499999999999,,12.729166666666666,Enskild,Haninge,Innovitaskolan Vendelsö,Norrbyvägen 104,13673,Vendelsö,https://innovitaskolan.se/vendelso/,J,18.1786846,59.19776470000001,3.2
66283082,16.6,14.8,14.450000000000001,,15.283333333333333,Kommunal,Stockholm,Hammarbyskolan Norra,Finn Malmgrens väg 5-7,12138,Johanneshov,https://grundskola.stockholm/hitta-grundskola/grundskola/hammarbyskolan-norra-f-6/,J,18.0984185,59.2953584,3.3
66455663,13.525,7.9,,9.025,10.15,Enskild,Stockholm,Engelska Skolan Novia,Sjöviksbacken 24-26,11743,Stockholm,https://www.engelskaskolannovia.se,J,18.0298647,59.30475389999999,2.4
66475520,16.891666666666666,13.433333333333332,14.4,,14.908333333333331,Kommunal,Ekerö,Träkvista skola,Gräsåkersvägen 1,17836,Ekerö,http://www.ekero.se/trakvista,J,17.8005723,59.272307,1.9
66634449,16.224999999999998,11.033333333333333,14.183333333333332,11.549999999999999,13.247916666666665,Enskild,Järfälla,Vittra Jakobsberg,Vibblabyvägen 5,17764,Järfälla,http://www.vittra.se/jakobsberg,J,17.8287402,59.4223312,3.3
66851849,17.575,15.766666666666666,15.450000000000003,,16.26388888888889,Kommunal,Stockholm,Olovslundsskolan,Gustav III:s väg 59-61,16772,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/olovslundsskolan-f-6/,J,17.9389198,59.3321828,3.3
67662754,14.7,9.8,11.75,,12.083333333333334,Enskild,Stockholm,Vittra Telefonplan,Snickerigatan 4,12626,Hägersten,http://www.vittra.se/telefonplan,J,17.9902019,59.2995001,2.7
67731691,13.125,8.1,10.325,,10.516666666666667,Enskild,Stockholm,Lunaskolan Södra,Karlsövägen 7-9 (B-huset),12155,Johanneshov,https://www.up.se/lunaskolansodra/,N,18.1110458,59.2860581,3.3
67742754,14.233333333333334,7.5,10.5,4.783333333333333,9.254166666666666,Kommunal,Botkyrka,Karsby International School,Tomtbergavägen 370,14571,Norsborg,http://www.botkyrka.se/karsbyinternationalschool,J,17.8110757,59.24482459999999,3.3
67788311,15.5,13.666666666666666,14.383333333333333,,14.516666666666666,Enskild,Sundbyberg,Noblaskolan Sundbyberg,Marieborgsgatan 12,17446,Sundbyberg,https://noblaskolan.se/sundbyberg/,J,17.9534722,59.3854846,2.9
67809355,14.683333333333332,11.8,14.075,,13.519444444444446,Enskild,Norrtälje,Innovitaskolan Norrtälje,Baldersbåge 2,76154,Norrtälje,https://innovitaskolan.se/norrtalje/,J,18.6927596,59.7725159,4.0
68403656,17.099999999999998,13.1,16.225,,15.475,Enskild,Upplands Väsby,"Sverigefinska sk, Uppl Väsby",Ryttargatan 275,19471,Upplands Väsby,http://www.sprakskolanvasby.se,J,17.9082956,59.50733760000001,4.4
68422076,14.1125,10.85,13.075,,12.679166666666665,Kommunal,Nykvarn,Björkestaskolan,Tjusarstigen 39,15530,Nykvarn,http://www.nykvarn.se,J,17.4336851,59.1728149,3.8
68602166,13.725,11.8,11.200000000000001,,12.241666666666667,Kommunal,Stockholm,Hammarbyskolan Södra,Paternostervägen 18-22,12149,Johanneshov,https://grundskola.stockholm/hitta-grundskola/grundskola/hammarbyskolan-sodra-f-9/,J,18.0978893,59.29063249999999,3.1
68812584,12.166666666666666,7.8,,9.583333333333334,9.85,Kommunal,Stockholm,Askebyskolan,Askebykroken 22,16370,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/askebyskolan-f-6/,J,17.9265888,59.3916539,3.1
68939834,18.133333333333333,16.2,16.46666666666667,,16.933333333333334,Enskild,Stockholm,Hillelskolan,Nybrogatan 19A,11439,Stockholm,http://www.hillel.nu,J,18.0767468,59.3352387,
69043808,16.78333333333333,15.366666666666667,15.1,,15.75,Kommunal,Täby,Byleskolan,Bylegårdsvägen 20,18773,Täby,http://www.taby.se/byleskolan,J,18.0781234,59.4994081,3.1
69195602,15.600000000000001,13.1,14.2375,,14.3125,Kommunal,Sollentuna,Silverdalsskolan,Silverdalsvägen 12,19138,Sollentuna,http://www.sollentuna.se/sv/uweb/utbildning-silverdal/,J,17.9799799,59.40336079999999,3.5
69266159,13.933333333333332,10.333333333333334,13.325,9.825000000000001,11.854166666666668,Kommunal,Stockholm,Hjulsta grundskola F-9,Hjulsta Backar 6,16365,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/hjulsta-grundskola-f-9/,J,17.8891467,59.3966431,4.2
69329486,17.075,15.133333333333335,14.324999999999998,,15.511111111111111,Kommunal,Lidingö,Källängens skola,Källängsvägen 1,18143,Lidingö,https://www.lidingo.se/kallangensskola,N,18.1436278,59.37145699999999,2.7
69895255,16.525000000000002,13.199999999999998,14.041666666666666,,14.588888888888889,Kommunal,Stockholm,Mariaskolan,Ringvägen 23,11853,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/mariaskolan-f-9/,J,18.0521512,59.315077,3.0
69909271,15.216666666666669,13.733333333333334,13.975,,14.308333333333335,Kommunal,Vaxholm,Resarö skola,Överbyvägen 1,18594,Vaxholm,http://www.vaxholm.se,J,18.3334851,59.4284415,4.0
70089804,12.116666666666667,8.0,10.833333333333334,8.950000000000001,9.975000000000001,Kommunal,Stockholm,Loviselundsskolan,Beata Sparres gränd 16,16555,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/loviselundsskolan-f-6/,J,17.844791,59.3647955,2.9
70182130,12.774999999999999,9.5,12.1,,11.458333333333334,Kommunal,Norrtälje,Drottningdal skola,Roslagsbrovägen 193,76175,Norrtälje,http://www.norrtalje.se,J,18.7407529,59.8378476,3.5
70201551,16.5875,14.600000000000001,13.75,,14.979166666666666,Kommunal,Sollentuna,Gärdesskolan,Malla Silfverstolpes väg 2,19251,Sollentuna,http://www.sollentuna.se/sv/uweb/gardesskolan-med-forskolor/,J,17.9560902,59.44349339999999,4.2
70329261,15.383333333333333,14.6,13.041666666666666,,14.341666666666667,Kommunal,Stockholm,Hägerstensåsens skola,Sedelvägen 30,12932,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/hagerstensasens-skola-f-6/,J,17.981899,59.296998,4.5
70398560,15.125,12.0,14.266666666666666,,13.797222222222222,Kommunal,Stockholm,Kämpetorpsskolan,Kedjevägen 57 B,12641,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/kampetorpsskolan-f-9/,J,17.9956572,59.2838693,3.6
70803136,14.925,13.4,13.825000000000001,,14.050000000000002,Kommunal,Värmdö,Kyrkskolan,Klockargården,13935,Värmdö,http://www.varmdo.se,J,18.5076955,59.35726400000001,4.5
71048800,11.858333333333334,8.333333333333334,,9.291666666666666,9.827777777777778,Kommunal,Botkyrka,Borgskolan,Borgvägen 10,14568,Norsborg,http://www.botkyrka.se/borgskolan,J,17.8245956,59.24919879999999,3.0
71078874,15.958333333333334,14.200000000000001,14.075000000000001,,14.744444444444445,Kommunal,Tyresö,Fornuddens skola,Ängsvägen 8,13553,Tyresö,http://www.tyreso.se,J,18.1959735,59.2209945,4.5
71677992,15.758333333333333,14.433333333333332,14.324999999999998,,14.838888888888887,Kommunal,Salem,Rönninge skola,Rönninge Skolväg 31,14462,Rönninge,https://www.salem.se/barn--utbildning/grundskola/grundskolor/Ronninge-skola/,J,17.7423769,59.18880960000001,4.2
71992738,11.9,9.4,,9.941666666666666,10.41388888888889,Kommunal,Södertälje,Fornbackaskolan,Fornhöjdsvägen 4,15258,Södertälje,http://www.sodertalje.se/fornbackaskolan,J,17.6647102,59.1932799,3.9
72009890,16.587500000000002,12.75,14.974999999999998,,14.770833333333334,Kommunal,Stockholm,Lilla Adolf Fredriks skola,Dalagatan 18,11321,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/lilla-adolf-fredriks-skola-f-6/,J,18.0492903,59.3384946,3.4
72066571,17.233333333333334,11.199999999999998,12.816666666666668,11.025,13.06875,Enskild,Stockholm,Internationella Engelska Skolan Skärholmen,Storsätragränd 8,12739,Skärholmen,http://www.engelska.se,N,17.9186851,59.2809912,2.6
72120589,14.075000000000001,10.233333333333333,9.925,10.266666666666667,11.125,Kommunal,Södertälje,Stålhamraskolan,Skogvaktarvägen 30,15133,Södertälje,http://www.sodertalje.se/stalhamraskolan,J,17.6215865,59.17806900000001,3.5
72248694,15.966666666666667,14.1,14.083333333333334,,14.716666666666667,Kommunal,Stockholm,Enskede skola,Stockholmsvägen 30,12262,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/enskede-skola-f-9/,J,18.0846699,59.28313249999999,4.1
72266104,14.308333333333332,10.333333333333334,12.408333333333333,,12.35,Kommunal,Haninge,Vendelsömalmsskolan,Henriksbergsvägen 1-5,13667,Vendelsö,http://haninge.se/forskola-och-skola/grundskola/,J,18.1774262,59.1817142,2.2
72345466,14.283333333333333,8.666666666666666,,10.991666666666667,11.313888888888888,Kommunal,Stockholm,Kvarnbyskolan,Lillbybacken 3,16375,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/kvarnbyskolan-f-6/,J,17.9331306,59.39057080000001,3.9
72370577,17.333333333333332,16.666666666666668,15.575000000000001,,16.525000000000002,Kommunal,Danderyd,Stocksundsskolan,Studievägen 4,18267,Stocksund,https://www.danderyd.se/skolor/stocksundsskolan-och-langangsskolan/,J,18.0468353,59.38766949999999,2.4
72378947,15.708333333333334,13.166666666666666,14.791666666666666,,14.555555555555555,Enskild,Vallentuna,Vallentuna Friskola,Tellusvägen 40,18636,Vallentuna,http://www.vallentunafriskola.se,N,18.0806732,59.5256862,3.8
72392930,14.033333333333331,12.266666666666666,12.6,,12.966666666666667,Kommunal,Huddinge,Ängsnässkolan,Centralvägen 19,14200,Huddinge,http://www.huddinge.se/angsnasskolan,N,17.995183,59.23340690000001,3.3
72471883,13.049999999999999,10.333333333333334,13.016666666666666,,12.133333333333333,Kommunal,Norrtälje,Länna skola,Länna skolväg 23,76111,Bergshamra,http://www.norrtalje.se,J,18.654644,59.63997999999999,
72509254,15.175,10.8,13.8,,13.258333333333335,Enskild,Stockholm,Lunaskolan Bromma,Johannesfredsvägen 43,16868,Bromma,https://www.up.se/lunaskolanbromma/,J,17.9725852,59.347471,2.8
72624886,18.391666666666666,14.9,13.375,12.987499999999999,14.913541666666665,Enskild,Stockholm,Internationella Engelska Skolan Liljeholmen,Tellusborgsvägen 83,12629,Hägersten,http://www.engelska.se,N,18.0016404,59.2972485,3.4
72627865,15.233333333333334,12.766666666666666,13.308333333333332,,13.769444444444444,Kommunal,Stockholm,Alviksskolan,Tranebergsvägen 73,16745,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/alviksskolan/,J,17.976004,59.33514699999999,3.6
72672270,16.466666666666665,13.433333333333332,14.716666666666667,,14.872222222222222,Kommunal,Stockholm,Aspuddens skola,Blommensbergsvägen 166,12651,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/aspuddens-skola-f-9/,J,17.9965158,59.3093796,2.7
72684556,15.774999999999999,10.25,,12.6375,12.887499999999998,Enskild,Stockholm,Framstegsskolan i Stockholm,Rågsveds Skolgränd 8   Hus C,12465,Bandhagen,http://www.fsskolan.se,J,18.024617,59.25820419999999,
73184968,12.733333333333333,8.0,11.225,9.0625,10.255208333333334,Kommunal,Haninge,Brandbergsskolan,Norra Kronans gata 429,13660,Brandbergen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1716837,59.1723588,3.3
73272488,14.966666666666667,13.4,14.174999999999999,,14.180555555555555,Kommunal,Österåker,Skärgårdsstadsskolan,Tre Gruvors väg 1,18470,Åkersberga,http://www.osteraker.se,J,18.3832983,59.48801959999999,3.8
73581523,15.008333333333335,11.733333333333334,12.758333333333333,,13.166666666666666,Kommunal,Solna,Tallbackaskolan,Kristinelundsvägen 1,17150,Solna,http://www.solna.se,J,17.9947382,59.3476605,2.5
73629371,15.625,15.1,14.4,,15.041666666666666,Kommunal,Sollentuna,Gillbo-Gröndalsskolan,Ebba Brahes väg 14,19269,Sollentuna,http://www.sollentuna.se/sv/uweb/utbildning-rotebro,J,17.9078062,59.4732247,3.0
73893187,16.433333333333334,12.333333333333334,13.483333333333334,,14.083333333333334,Enskild,Stockholm,Maria Elementarskola,Kvarngatan 18 ,11847,Stockholm,http://www.mariaelementar.se,J,18.0680651,59.3167048,2.9
74358019,19.091666666666665,15.433333333333332,14.983333333333333,,16.502777777777776,Enskild,Nacka,Internationella Engelska Skolan Nacka,Augustendalsvägen 1,13152,Nacka Strand,http://www.engelska.se,N,18.1618089,59.3150114,3.4
74396596,14.641666666666666,9.766666666666667,,12.0,12.136111111111111,Kommunal,Stockholm,Kvarnbackaskolan,Jyllandsgatan 3,16447,Kista,https://grundskola.stockholm/hitta-grundskola/grundskola/kvarnbackaskolan-f-6/,J,17.934349,59.4051395,3.6
74482611,18.916666666666668,14.1,14.483333333333334,9.45,14.2375,Enskild,Stockholm,Internationella Engelska skolan Hässelby,Aprikosgatan 68-74,16560,Hässelby,http://www.engelska.se,N,17.8364339,59.36228329999999,3.3
74489639,14.175000000000002,12.366666666666665,13.666666666666666,13.325000000000001,13.383333333333335,Enskild,Södertälje,Innovitaskolan Södertälje,Prästgårdsvägen 50,15161,Södertälje,https://innovitaskolan.se/sodertalje/,J,17.591605,59.1937127,4.8
74631147,16.141666666666666,14.266666666666666,14.475,,14.96111111111111,Kommunal,Stockholm,Enskedefältets skola,Sockenvägen 370,12263,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/enskedefaltets-skola-f-6/,J,18.0693443,59.2829305,4.4
74723082,10.824999999999998,9.533333333333333,,10.433333333333335,10.263888888888888,Kommunal,Stockholm,Gullingeskolan,Gullingeplan 28,16363,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/gullingeskolan-f-6/,J,17.9001383,59.3924707,3.3
74920766,15.033333333333331,12.966666666666669,13.725,,13.908333333333333,Kommunal,Stockholm,Mariehällsskolan,Tappvägen 23,16872,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/mariehallsskolan-f-6/,J,17.9503514,59.3631279,3.5
75505688,13.816666666666668,8.533333333333333,11.883333333333333,9.55,10.945833333333333,Kommunal,Södertälje,Igelsta grundskola,Korpuddsvägen 9-11,15257,Södertälje,http://www.sodertalje.se/igelstagrundskola,J,17.6600399,59.1837709,5.0
75527289,14.025,11.7,12.166666666666666,,12.630555555555555,Enskild,Haninge,Västerhaninge Montessoriskola,Klockargatan 15,13738,Västerhaninge,http://www.ugglan.net,J,18.1023062,59.1216806,3.8
75580959,14.799999999999999,12.733333333333334,13.758333333333333,,13.763888888888888,Kommunal,Botkyrka,Rikstens skola,Flygarvägen 5,14637,Tullinge,http://www.botkyrka.se/rikstensskola,J,17.9088705,59.18633269999999,3.2
75614609,17.425,14.833333333333334,14.791666666666666,,15.683333333333332,Kommunal,Stockholm,Södermalmsskolan,Timmermansgatan 21,11855,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/sodermalmsskolan-f-9/,J,18.0606043,59.31786619999999,2.8
75656508,17.208333333333332,14.0,14.9,,15.369444444444445,Enskild,Stockholm,Vasastans Montessoriskola,Hälsingegatan 23-25,11331,Stockholm,http://www.vasastansmontessoriskola.se,J,18.0414195,59.3436081,4.2
75834458,16.2125,14.85,14.2625,,15.108333333333334,Kommunal,Nacka,Björknässkolan,Björknäs Skolväg 15,13244,Saltsjö-Boo,http://www.bjorknas.nacka.se,J,18.2370009,59.31270859999999,2.9
76400478,13.941666666666665,10.2,11.566666666666668,,11.902777777777779,Kommunal,Haninge,Runstensskolan,Eskilsvägen 8,13643,Handen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1483311,59.16699810000001,
76440567,14.141666666666666,9.666666666666666,12.091666666666667,11.5,11.85,Kommunal,Haninge,Kvarnbäcksskolan,Mostensvägen 4,13768,Jordbro,http://haninge.se/forskola-och-skola/grundskola/,J,18.140449,59.1489124,3.3
76550010,15.175,11.6,15.0,,13.924999999999999,Kommunal,Upplands-Bro,Tjustaskolan,Tjusta Skolväg 11,19793,Bro,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/tjustaskolan.html,J,17.630463,59.59998599999999,4.0
76952966,15.208333333333334,12.9,14.758333333333333,,14.28888888888889,Kommunal,Stockholm,Skanskvarnsskolan,Gullmarsvägen 60,12039,Årsta,https://grundskola.stockholm/hitta-grundskola/grundskola/skanskvarnsskolan-f-6/,J,18.0693202,59.3005331,4.3
77314942,17.125,15.833333333333334,15.175000000000002,,16.044444444444448,Kommunal,Stockholm,Norra Ängby skola,Vultejusvägen 20,16856,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/norra-angby-skola-f-6/,J,17.9077234,59.3488809,3.7
77370320,18.125,16.0,16.575,,16.900000000000002,Kommunal,Täby,Ytterbyskolan,Ytterby Skolgränd 6,18338,Täby,http://www.taby.se/ytterbyskolan,J,18.0621521,59.43559489999999,4.3
77624936,14.324999999999998,11.466666666666667,11.991666666666667,,12.594444444444443,Kommunal,Upplands Väsby,Runby skola,Lövstavägen 1,19447,Upplands Väsby,http://www.upplandsvasby.se/runbyskolor,J,17.883068,59.5230596,3.1
77656740,9.655555555555555,8.433333333333334,,8.75,8.946296296296296,Enskild,Stockholm,Rosholmen Education Academy AB,Vårbergsvägen 63B,12743,Skärholmen,http://www.anfs.se,J,17.8855093,59.2720846,
78491090,14.258333333333333,10.666666666666666,12.449999999999998,8.075,11.362499999999997,Kommunal,Sigtuna,Tingvallaskolan,Tingvallavägen 44,19533,Märsta,http://www.sigtuna.se/tingvallaskolan,J,17.8279312,59.62659419999999,4.5
78508835,17.6,14.233333333333334,16.55,,16.12777777777778,Enskild,Stockholm,Sverigefinska skolan Sthlm,Fridhemsgatan 17-19,11240,Stockholm,http://www.sverigefinskaskolan.eu,J,18.0273403,59.3325218,4.5
78703073,12.591666666666667,10.433333333333332,12.316666666666668,,11.780555555555557,Kommunal,Nynäshamn,Sunnerbyskolan 3-6,Carl Bondes väg 12,14871,Sorunda,http://www.nynashamn.se/sunnerbyskolan,N,17.826844,59.0198626,3.2
78918091,16.375000000000004,15.299999999999999,14.758333333333333,,15.47777777777778,Kommunal,Täby,Kyrkskolan,Skolvägen 18A,18770,Täby,http://www.taby.se/kyrkskolan,J,18.0555266,59.4909686,3.0
79012683,12.625,9.133333333333335,13.25,6.441666666666667,10.3625,Kommunal,Huddinge,Annerstaskolan,Ortopedvägen 4,14153,Huddinge,http://www.huddinge.se/annerstaskolan,J,17.9434609,59.2226727,4.0
79093755,17.691666666666666,13.766666666666666,13.275,,14.911111111111111,Enskild,Järfälla,Internationella Engelska Skolan Järfälla,Hästskovägen 76,17739,Järfälla,http://www.engelska.se,N,17.8414605,59.4274961,4.1
79466321,14.0,11.533333333333331,12.174999999999997,,12.569444444444443,Kommunal,Södertälje,Hölöskolan,Eriksbergsvägen 9,15371,Hölö,http://www.sodertalje.se/holoskolan,J,17.5446606,59.022988,3.0
79969356,18.916666666666668,13.366666666666667,15.533333333333333,,15.938888888888888,Enskild,Stockholm,Europaskolan,Gotlandsgatan 43,11665,Stockholm,http://www.europaskolan.nu,J,18.0771851,59.30985339999999,3.0
80274643,14.775,11.15,14.5625,,13.495833333333332,Kommunal,Sigtuna,Skepptuna skola,Skepptuna skola,19593,Märsta,http://www.sigtuna.se/skepptunaskola,J,18.1119264,59.7068768,5.0
80378022,15.125,11.033333333333333,13.462499999999999,10.016666666666667,12.409374999999999,Enskild,Botkyrka,Botkyrka Friskola F-9,S:t Botvids väg 28,14565,Norsborg,http://www.botfri.se,J,17.8187578,59.23956130000001,5.0
80509560,18.474999999999998,12.1,13.399999999999999,,14.658333333333331,Enskild,Upplands Väsby,Engelska skolan Upplands Väsby,Ryttargatan 275,19471,Upplands Väsby,http://www.sprakskolanvasby.se,J,17.9088091,59.5071314,3.2
80612612,17.35,14.85,14.3,,15.5,Kommunal,Stockholm,Kristinebergsskolan,Nordenflychtsvägen 20-22,11251,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/kristinebergsskolan-f-6/,J,18.0048469,59.3330299,3.8
80746043,13.733333333333334,10.533333333333333,12.658333333333333,,12.308333333333332,Kommunal,Haninge,Ribbybergsskolan,Floraplan 1,13738,Västerhaninge,http://haninge.se/forskola-och-skola/grundskola/,J,18.0981483,59.1143314,3.0
81266343,16.233333333333334,12.933333333333332,14.108333333333334,,14.424999999999999,Enskild,Stockholm,Kunskapsskolan Tyresö,Solkraftsvägen 15,13570,Stockholm,https://www.kunskapsskolan.se,N,18.1925725,59.2357945,4.2
81396509,17.683333333333334,16.799999999999997,16.558333333333334,,17.01388888888889,Enskild,Stockholm,Innovitaskolan Banérporten,Karlavägen 121,11526,Stockholm,https://innovitaskolan.se/banerporten/,J,18.1005169,59.3357474,4.2
81680693,13.333333333333334,10.233333333333333,12.691666666666668,,12.08611111111111,Kommunal,Haninge,HagaLyckebyskolan,Kaptensvägen 25,13670,Vendelsö,http://haninge.se/forskola-och-skola/grundskola/,J,18.1928034,59.1922315,3.0
81857869,17.083333333333332,15.300000000000002,14.816666666666668,,15.733333333333334,Kommunal,Lidingö,Skärsätra skola,Parkvägen 18,18160,Lidingö,https://www.lidingo.se/skarsatraskola,J,18.1761221,59.3451207,3.4
82047013,16.09166666666667,15.566666666666668,14.358333333333334,,15.33888888888889,Kommunal,Nacka,Älta skola,Ältavägen 183-185,13837,Älta,http://www.alta.nacka.se,J,18.1844192,59.26189609999999,4.0
82075850,14.591666666666667,12.700000000000001,12.333333333333334,,13.208333333333334,Kommunal,Stockholm,Skarpatorpsskolan,Pilvingegatan 34,12835,Skarpnäck,https://grundskola.stockholm/hitta-grundskola/grundskola/skarpatorpsskolan-f-9/,J,18.1291003,59.26923389999999,3.3
82110758,12.991666666666667,9.333333333333334,12.691666666666668,8.950000000000001,10.991666666666669,Kommunal,Stockholm,Hagsätraskolan,Glanshammarsgatan 11-15,12470,Bandhagen,https://grundskola.stockholm/hitta-grundskola/grundskola/hagsatraskolan-f-9/,J,18.0173189,59.2643254,3.6
82137009,10.966666666666669,8.666666666666666,,9.208333333333334,9.613888888888889,Kommunal,Södertälje,Hovsjöskolan,Penselvägen 1,15165,Södertälje,http://www.sodertalje.se/hovsjoskolor,J,17.5989525,59.1756801,3.1
82624830,14.6,11.266666666666666,12.225,,12.697222222222223,Kommunal,Österåker,Solskiftesskolan,Solskiftesvägen 8,18433,Åkersberga,http://www.osteraker.se,N,18.3029691,59.5018156,2.6
82838118,9.274999999999999,5.199999999999999,6.85,3.0,6.081249999999999,Enskild,Stockholm,Alla Nationers Fria Skola,Vårbergsvägen 63B,12743,Skärholmen,http://www.anfs.se,J,17.8862471,59.27159519999999,1.6
82854505,14.408333333333333,11.5,13.041666666666666,,12.983333333333333,Enskild,Stockholm,Martinskolan Söders waldorfskola,Munstycksvägen 18,12357,Farsta,http://www.martinskolan.se,J,18.0796264,59.25172500000001,3.4
82982309,17.858333333333334,12.266666666666666,12.683333333333332,11.5,13.577083333333333,Enskild,Stockholm,Internationella Engelska Skolan Kista,Isafjordsgatan 39,16440,Kista,http://www.engelska.se,N,17.9460728,59.4054621,2.7
83020784,15.783333333333333,12.766666666666666,14.808333333333332,,14.452777777777776,Kommunal,Tyresö,Tyresö skola,Tyresövägen 6,13561,Tyresö,http://www.tyreso.se,J,18.292938,59.2410634,3.2
83584296,18.474999999999998,14.733333333333334,13.583333333333334,,15.597222222222221,Enskild,Stockholm,Internationella Engelska Skolan Älvsjö,Armborstvägen 1,12544,Älvsjö,http://www.engelska.se,N,18.0056533,59.28086779999999,3.0
83623446,16.51666666666667,15.266666666666666,14.966666666666667,,15.583333333333334,Kommunal,Täby,Rösjöskolan,Forsvägen 1,18742,Täby,http://www.taby.se/rosjoskolan,J,18.0240293,59.4448737,3.2
83735665,10.8625,7.85,,10.3125,9.674999999999999,Enskild,Sollentuna,Stockholm International Academy Häggvik,Häggviksvägen 2,19150,Sollentuna,http://www.mubarak.se,J,17.9394638,59.4459701,5.0
83810698,12.808333333333332,10.366666666666667,,12.025,11.733333333333333,Kommunal,Stockholm,Elinsborgsskolan,Mellingebacken 22,16367,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/elinsborgsskolan-f-6/,J,17.9036502,59.397499,4.3
83828066,16.725,15.366666666666665,15.633333333333333,,15.908333333333333,Kommunal,Stockholm,Nya Elementar,Bergslagsvägen 80,16855,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/nya-elementar-f-9/,J,17.9246975,59.34274180000001,3.0
84103650,14.174999999999999,11.5,12.0,,12.558333333333332,Kommunal,Vallentuna,Kårsta skola,Bergsjövägen 1,18660,Vallentuna,http://www.vallentuna.se/karsta/,J,18.275651,59.6539125,3.7
84411355,15.058333333333335,11.166666666666666,13.558333333333332,,13.261111111111111,Enskild,Botkyrka,Kunskapsskolan Tumba,Hans Stahles väg 17,14741,Tumba,https://www.kunskapsskolan.se,N,17.8503443,59.20027049999999,3.7
84584068,14.25,13.299999999999999,14.325000000000001,,13.958333333333334,Kommunal,Norrtälje,Frötuna skola,Björnövägen 111-115,76197,Norrtälje,http://www.norrtalje.se,J,18.7620741,59.7354098,
84585645,14.433333333333332,12.866666666666667,11.141666666666666,,12.813888888888888,Enskild,Solna,Hagaskolan ,Frösundaviks allé 15 ,16970,Solna,http://www.waldorfskolan.se,J,18.0302723,59.36882909999999,4.4
84704913,14.241666666666667,11.566666666666668,13.15,,12.986111111111112,Kommunal,Tyresö,Krusboda skola,Krusboda Torg 14,13535,Tyresö,http://www.tyreso.se,J,18.2531086,59.22945480000001,2.1
